Rozmiar macierzy: 224, Rozmiar bloku: 8, Liczba obliczanych macierzy: 1, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",138590966,747964,,,,,,,,,,2985984,3992149354,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",145924069,12560597,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3506622
"Memcpy DtoH [async]",145929318,672310,,,,,,,,,,2985984,4441379720,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",158491995,12544372,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3509962
"Memcpy DtoH [async]",158496763,671479,,,,,,,,,,2985984,4446876223,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",171043407,12600057,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3515614
"Memcpy DtoH [async]",171046160,670070,,,,,,,,,,2985984,4456226961,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",183650504,12507217,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3520909
"Memcpy DtoH [async]",183650888,669846,,,,,,,,,,2985984,4457717146,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",196171066,664118,,,,,,,,,,2985984,4496164838,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 864, Rozmiar bloku: 8, Liczba obliczanych macierzy: 10, Wersja kodu: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",174946791,649428,,,,,,,,,,2985984,4597867662,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",175598619,663989,,,,,,,,,,2985984,4497038354,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",176263376,860548,,,,,,,,,,2985984,3469863389,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",176275025,12739987,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3512679
"Memcpy HtoD [async]",177126388,684919,,,,,,,,,,2985984,4359616246,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",177813739,694167,,,,,,,,,,2985984,4301535509,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",178509282,706104,,,,,,,,,,2985984,4228816151,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",179216186,709945,,,,,,,,,,2985984,4205937079,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",179926931,706712,,,,,,,,,,2985984,4225178007,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",180634443,707448,,,,,,,,,,2985984,4220782304,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",181342819,707128,,,,,,,,,,2985984,4222692355,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",182050939,706776,,,,,,,,,,2985984,4224795409,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",182758708,706232,,,,,,,,,,2985984,4228049706,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",183465932,723481,,,,,,,,,,2985984,4127245912,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",184190373,715257,,,,,,,,,,2985984,4174700841,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",184906590,895783,,,,,,,,,,2985984,3333378731,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",185804069,689431,,,,,,,,,,2985984,4331084619,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",186495484,711129,,,,,,,,,,2985984,4198934370,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",187207573,724345,,,,,,,,,,2985984,4122322926,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",187932975,724217,,,,,,,,,,2985984,4123051516,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",188658120,764829,,,,,,,,,,2985984,3904119744,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",189096939,12595528,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3506580
"Memcpy DtoH [async]",189600243,687959,,,,,,,,,,2985984,4340351677,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",201699572,12565286,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3514015
"Memcpy DtoH [async]",201704852,680182,,,,,,,,,,2985984,4389977976,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",214271515,12471710,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3516129
"Memcpy DtoH [async]",214277147,680758,,,,,,,,,,2985984,4386263547,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",226749754,12538244,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3512627
"Memcpy DtoH [async]",226753914,680406,,,,,,,,,,2985984,4388532728,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",239295166,12628587,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3506439
"Memcpy DtoH [async]",239297278,676022,,,,,,,,,,2985984,4416992346,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",251930986,12532451,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3505425
"Memcpy DtoH [async]",251936522,674710,,,,,,,,,,2985984,4425581360,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",264469934,12592808,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3516719
"Memcpy DtoH [async]",264477135,674517,,,,,,,,,,2985984,4426847655,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",277069783,12568326,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3522164
"Memcpy DtoH [async]",277072887,674230,,,,,,,,,,2985984,4428732035,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=8>(float*, float*, float*, int, int)",289644862,12564486,108,108,1,8,8,1,13,548,0,,,0,0,0,10368,0,0,0,0,0,20736,2239488,0,2239488,0,2239488,0,3505663
"Memcpy DtoH [async]",289645918,672821,,,,,,,,,,2985984,4438006542,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",302220484,683255,,,,,,,,,,2985984,4370233660,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 864, Rozmiar bloku: 16, Liczba obliczanych macierzy: 1, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [sync]",98622805,824133,,,,,,,,,,2985984,3623182180,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",100131635,882091,,,,,,,,,,2985984,3385120129,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",101017214,6642670,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",107661676,1686477,,,,,,,,,,2985984,1770545343,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 864, Rozmiar bloku: 16, Liczba obliczanych macierzy: 5, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [sync]",134814866,845892,,,,,,,,,,2985984,3529982550,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",136334157,881767,,,,,,,,,,2985984,3386363971,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",137219349,6644251,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",143865392,1701546,,,,,,,,,,2985984,1754865281,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",147227681,792513,,,,,,,,,,2985984,3767741349,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",148621747,830883,,,,,,,,,,2985984,3593747856,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",149456054,6619802,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",156077680,1634533,,,,,,,,,,2985984,1826811694,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",158826799,765566,,,,,,,,,,2985984,3900361301,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",160192190,831139,,,,,,,,,,2985984,3592640942,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",161026818,6615257,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",167643867,1692041,,,,,,,,,,2985984,1764723195,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",170432029,713754,,,,,,,,,,2985984,4183491791,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",171714309,781728,,,,,,,,,,2985984,3819722461,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",172499493,6613273,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",179114590,1791954,,,,,,,,,,2985984,1666328488,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",182033451,787232,,,,,,,,,,2985984,3793016544,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",183426844,831364,,,,,,,,,,2985984,3591668631,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",184261664,6613049,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",190876505,1718636,,,,,,,,,,2985984,1737415019,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 864, Rozmiar bloku: 16, Liczba obliczanych macierzy: 10, Wersja kodu: 3,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [sync]",173606449,812673,,,,,,,,,,2985984,3674274892,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",175067877,888007,,,,,,,,,,2985984,3362568087,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",175959340,6645551,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",182606715,2068388,,,,,,,,,,2985984,1443628564,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",185775319,773181,,,,,,,,,,2985984,3861946943,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",187154500,839811,,,,,,,,,,2985984,3555542854,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",187997735,6613261,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",194613204,2298998,,,,,,,,,,2985984,1298819746,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",198106857,783678,,,,,,,,,,2985984,3810217972,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",199503320,861316,,,,,,,,,,2985984,3466769455,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",200368092,6611149,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",206981033,2357563,,,,,,,,,,2985984,1266555337,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",210439131,1584478,,,,,,,,,,2985984,1884522221,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",212651755,870341,,,,,,,,,,2985984,3430820793,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",213525552,6613677,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",220141053,1624001,,,,,,,,,,2985984,1838658966,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",222916953,764861,,,,,,,,,,2985984,3903956405,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",224280165,840195,,,,,,,,,,2985984,3553917840,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",225123848,6619374,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",231745430,2790301,,,,,,,,,,2985984,1070129710,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",235595239,723962,,,,,,,,,,2985984,4124503772,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",236890094,792063,,,,,,,,,,2985984,3769881941,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",237685805,6619245,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",244307002,2231825,,,,,,,,,,2985984,1337911350,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",247625090,782110,,,,,,,,,,2985984,3817856823,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",249010223,848932,,,,,,,,,,2985984,3517341789,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",249862611,6611757,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",256476160,1600991,,,,,,,,,,2985984,1865084813,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",259158293,758524,,,,,,,,,,2985984,3936571552,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",260518144,844611,,,,,,,,,,2985984,3535336385,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",261366212,6618285,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",267986321,1690630,,,,,,,,,,2985984,1766196033,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",270900728,768637,,,,,,,,,,2985984,3884777860,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",272278021,853252,,,,,,,,,,2985984,3499533549,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",273134729,6615405,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",279751990,1822001,,,,,,,,,,2985984,1638848716,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",282713281,768477,,,,,,,,,,2985984,3885586686,,,,,,,,,,,,,,,,,
"Memcpy HtoD [sync]",284099439,846564,,,,,,,,,,2985984,3527180461,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",284949459,6613772,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [sync]",291565056,1631489,,,,,,,,,,2985984,1830220124,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 864, Rozmiar bloku: 16, Liczba obliczanych macierzy: 1, Wersja kodu: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",110340096,778721,,,,,,,,,,2985984,3834472166,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",111119745,954160,,,,,,,,,,2985984,3129437410,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",112086962,6645288,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",118747483,665144,,,,,,,,,,2985984,4489229399,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 864, Rozmiar bloku: 16, Liczba obliczanych macierzy: 5, Wersja kodu: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",145327477,706778,,,,,,,,,,2985984,4224783453,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",146035183,722298,,,,,,,,,,2985984,4134005632,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",146758249,850821,,,,,,,,,,2985984,3509532557,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",146771466,6660091,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy HtoD [async]",147610894,675383,,,,,,,,,,2985984,4421171394,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",148287205,702104,,,,,,,,,,2985984,4252908401,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",148990238,700280,,,,,,,,,,2985984,4263985834,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",149691542,701913,,,,,,,,,,2985984,4254065674,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",150394447,706681,,,,,,,,,,2985984,4225363353,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",151102088,721467,,,,,,,,,,2985984,4138767261,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",151824579,848356,,,,,,,,,,2985984,3519729924,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",153438309,669238,,,,,,,,,,2985984,4461766964,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",153609459,6618167,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",160234155,6613686,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",160239275,670294,,,,,,,,,,2985984,4454737771,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",166855106,6615191,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",166858146,669334,,,,,,,,,,2985984,4461127030,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",173476985,6617591,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",173481754,666742,,,,,,,,,,2985984,4478469932,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",180107377,661078,,,,,,,,,,2985984,4516840675,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rozmiar macierzy: 864, Rozmiar bloku: 16, Liczba obliczanych macierzy: 10, Wersja kodu: 5,,,,,,,,,,,,,,,,,,,,,,,,,,,
Name,Start Time(ns),Duration(ns),GridX,GridY,GridZ,BlockX,BlockY,BlockZ,Registers/Thread,Static Shared Memory,Dynamic Shared Memory,Size(bytes),Throughput(bytes/sec),gst request,gst total,gst 64B,gst 32B,local load,local store,gld 128B,gld 64B,gst uncoalesced,gst coalesced,gld total,gst 128B,gld 32B,gld request,gld coalesced,gld uncoalesced,warp serialize
"Memcpy HtoD [async]",176388001,699448,,,,,,,,,,2985984,4269057885,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",177088217,738427,,,,,,,,,,2985984,4043709127,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",177827444,859236,,,,,,,,,,2985984,3475161655,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",177842485,6655860,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy HtoD [async]",178689177,679798,,,,,,,,,,2985984,4392457759,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",179371343,701304,,,,,,,,,,2985984,4257759830,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",180073447,701496,,,,,,,,,,2985984,4256594478,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",180775743,701208,,,,,,,,,,2985984,4258342745,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",181477719,709369,,,,,,,,,,2985984,4209352255,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",182187888,701976,,,,,,,,,,2985984,4253683886,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",182890824,697976,,,,,,,,,,2985984,4278061136,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",183589728,704824,,,,,,,,,,2985984,4236495919,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",184295481,872005,,,,,,,,,,2985984,3424273943,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",184666550,6616785,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy HtoD [async]",185169150,678423,,,,,,,,,,2985984,4401360213,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",185849237,695287,,,,,,,,,,2985984,4294606399,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",186545484,701976,,,,,,,,,,2985984,4253683886,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",187248420,701144,,,,,,,,,,2985984,4258731444,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",187950525,702136,,,,,,,,,,2985984,4252714573,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",188653653,700760,,,,,,,,,,2985984,4261065129,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",189355373,709624,,,,,,,,,,2985984,4207839644,,,,,,,,,,,,,,,,,
"Memcpy HtoD [async]",190065926,882790,,,,,,,,,,2985984,3382439764,,,,,,,,,,,,,,,,,
"Memcpy DtoH [async]",190954573,671317,,,,,,,,,,2985984,4447949329,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",191463285,6620113,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",191627618,672342,,,,,,,,,,2985984,4441168333,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",198090471,6619601,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",198094183,672790,,,,,,,,,,2985984,4438211031,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",204716600,6616561,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",204719160,671734,,,,,,,,,,2985984,4445188125,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",211340233,6621169,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",211342121,670646,,,,,,,,,,2985984,4452399626,,,,,,,,,,,,,,,,,
"void matrixMulCUDA<int=16>(float*, float*, float*, int, int)",217968571,6618609,54,54,1,16,16,1,13,2084,0,,,0,0,5184,0,0,0,0,559872,0,20736,559872,0,0,0,559872,0,0
"Memcpy DtoH [async]",217975899,673494,,,,,,,,,,2985984,4433571791,,,,,,,,,,,,,,,,,
